"","SYMBOL","FC","DESeq2.STAT","PVAL","ADJ.PVAL"
"2535","FZD2",1.91779760111949,6.24882011170251,4.13564896147757e-10,5.03639330528739e-06
"11043","MID2",-1.30655871026415,-6.24834110672922,4.14834939117204e-10,5.05185988856931e-06
"11130","ZWINT",2.38235775294284,6.24552057791981,4.22390916847401e-10,5.14387658536765e-06
"7871","SLMAP",-1.94716858530166,-6.24508929865334,4.23558059336054e-10,5.15809004659446e-06
"2006","ELN",-2.28454037847262,-6.24480355625509,4.24333078201987e-10,5.1675282263438e-06
"27338","UBE2S",1.279669086759,6.24187343725802,4.32360740091991e-10,5.26528909284026e-06
"90139","TSPAN18",-2.34516088675557,-6.23912015501607,4.40038901206517e-10,5.35879373889296e-06
"8076","MFAP5",-3.01751751405649,-6.23675175126356,4.46750096514887e-10,5.4405226753583e-06
"2781","GNAZ",-2.60723257026223,-6.23230256150498,4.59628648487483e-10,5.59735768128057e-06
"285613","RELL2",1.674842511811,6.23055998625938,4.64770819958825e-10,5.65997904545857e-06
"8742","TNFSF12",-1.71952348843124,-6.22572874312265,4.79322754384854e-10,5.83719250289875e-06
"1789","DNMT3B",2.17306137071844,6.22302818766076,4.87649725610083e-10,5.93859835847959e-06
"330","BIRC3",-1.7929362858343,-6.2161324533285,5.09557957920821e-10,6.20539681155976e-06
"23194","FBXL7",-2.24492526032077,-6.21501277927309,5.13204730665247e-10,6.24980721004138e-06
"4162","MCAM",-1.89913044870111,-6.21166448089536,5.24262749538784e-10,6.38447176388331e-06
"56978","PRDM8",-2.29010395591916,-6.20623528841287,5.42689099009736e-10,6.60886784774056e-06
"286826","LIN9",1.38060955233935,6.20401901996497,5.50391295620132e-10,6.70266519806197e-06
"84725","PLEKHA8",0.826112300210551,6.20348517553238,5.52262447233006e-10,6.72545208240355e-06
"7472","WNT2",2.36974459830735,6.20340025906957,5.52560655374734e-10,6.7290836611535e-06
"84865","CCDC142",0.854017944771219,6.20208927635938,5.57184529262554e-10,6.78539319735938e-06
"1033","CDKN3",2.23214135521068,6.19696398291516,5.75626664801444e-10,7.00998152395199e-06
"51629","SLC25A39",0.92600638185088,6.19489110819184,5.83253389618894e-10,7.1028597787789e-06
"5243","ABCB1",-2.06065017570641,-6.18527065666156,6.19960075793483e-10,7.54987380301304e-06
"90362","FAM110B",-2.34516923661652,-6.18159091936982,6.34587947034101e-10,7.72801201898128e-06
"91687","CENPL",1.5506507839894,6.18019630163704,6.40219441974858e-10,7.79659236436983e-06
"6401","SELE",-2.81136576106849,-6.1792390547149,6.44113012888671e-10,7.84400827095823e-06
"1017","CDK2",0.891777293835024,6.17812846510297,6.48659254847637e-10,7.89937240553452e-06
"55759","WDR12",0.723370678094289,6.1753714679591,6.60080877380383e-10,8.0384649247383e-06
"375790","AGRN",1.51637734602666,6.17357167943862,6.67642600250018e-10,8.13055158584472e-06
"22995","CEP152",1.32498881588396,6.17196287773023,6.74473389130772e-10,8.21373693283454e-06
"353500","BMP8A",1.45592506549975,6.16923158722908,6.86226584083941e-10,8.35686734097424e-06
"7112","TMPO",1.23256167224663,6.16616428359857,6.99663945234288e-10,8.52050752506315e-06
"4774","NFIA",-1.70570844489267,-6.16526668720201,7.03644484263972e-10,8.56898252936665e-06
"1292","COL6A2",-1.75193164617403,-6.16397940027763,7.093917559207e-10,8.63897280360229e-06
"4750","NEK1",-1.12912376914168,-6.16353785821323,7.11373609538978e-10,8.66310781696567e-06
"58","ACTA1",-2.13333726496517,-6.16292324516336,7.14141283531115e-10,8.69681255084192e-06
"79833","GEMIN6",0.976970855336641,6.16209181663442,7.17902024772843e-10,8.74261085768368e-06
"10290","SPEG",-3.07254136929007,-6.161786759426,7.19286707148343e-10,8.75947351965252e-06
"51621","KLF13",-1.10116556450133,-6.1607551057266,7.23988808097225e-10,8.816735705008e-06
"3398","ID2",-1.6703842759157,-6.15707981150994,7.40985119223914e-10,9.02371678190883e-06
"26586","CKAP2",1.53420067837388,6.15553522478764,7.48243620736447e-10,9.11211081332845e-06
"3925","STMN1",1.78905104321586,6.15500783388705,7.50737845221684e-10,9.14248547910967e-06
"85463","ZC3H12C",-1.4365654562338,-6.15430137906304,7.54091640308735e-10,9.18332799567977e-06
"2976","GTF3C2",0.620325782548781,6.15097124274184,7.70098829844872e-10,9.37826354985085e-06
"3191","HNRNPL",0.547240940620365,6.14662808760048,7.91474125089124e-10,9.63857189533535e-06
"90293","KLHL13",-2.73996869448833,-6.14604422301663,7.9439144320172e-10,9.67409899531054e-06
"51422","PRKAG2",-1.65195904844785,-6.14501662143731,7.99551417197578e-10,9.73693715863211e-06
"147700","KLC3",2.40188576776684,6.14375326483645,8.05940022050102e-10,9.81473758852614e-06
"9759","HDAC4",-1.72122982704946,-6.14058047854442,8.22204656860188e-10,1.00128083112434e-05
"79169","C1orf35",0.738422574192692,6.13855306001598,8.32764981651474e-10,1.01414119465516e-05
"7443","VRK1",0.897874715299515,6.13829976251539,8.34093606673766e-10,1.01575919420731e-05
"26255","PTTG3P",2.25131700379796,6.13818213749751,8.34711289608505e-10,1.01651140848524e-05
"3071","NCKAP1L",-1.70891761861455,-6.13808698834373,8.35211271680622e-10,1.01712028665266e-05
"81035","COLEC12",-2.26880651816757,-6.13795714368536,8.35894040189275e-10,1.0179517621425e-05
"489","ATP2A3",-1.513548298943,-6.13751023376177,8.3824821238104e-10,1.02081867303763e-05
"4345","CD200",-1.97201134716785,-6.13547034832277,8.49076023661103e-10,1.03400478161449e-05
"3707","ITPKB",-1.70124741235928,-6.13417267301612,8.56035011296023e-10,1.0424794367563e-05
"7139","TNNT2",-3.16347733168862,-6.12796259338256,8.90115049979598e-10,1.08398210786515e-05
"4580","MTX1",0.774550674040409,6.12738262259656,8.93364584155265e-10,1.08793939058428e-05
"3590","IL11RA",-1.67234251119413,-6.12356712526988,9.15032799129478e-10,1.11432694277988e-05
"55120","FANCL",0.82540273147041,6.11958361702409,9.38201887383043e-10,1.14254225845507e-05
"10395","DLC1",-1.5296082203307,-6.11623132092204,9.58142154431407e-10,1.16682551566657e-05
"84908","FAM136A",0.83190472527122,6.11570940148543,9.61283609621567e-10,1.17065117979714e-05
"23673","STX12",-0.744623369094208,-6.11113096741659,9.89275367663578e-10,1.20473954274071e-05
"91653","BOC",-2.47085760490613,-6.11007052066786,9.95871251154097e-10,1.21277200965546e-05
"3815","KIT",-2.14391847624957,-6.10967612774354,9.98335263617953e-10,1.21577268403394e-05
"66004","LYNX1",-2.48130208002508,-6.10890351186151,1.00317950697954e-09,1.22167200359968e-05
"10491","CRTAP",-1.20763064204496,-6.10613217714344,1.02074485401351e-09,1.24306308321765e-05
"80274","SCUBE1",-2.37960494864953,-6.10588963885373,1.02229631069422e-09,1.24495244716342e-05
"5558","PRIM2",0.815233324604358,6.10554200117031,1.02452407236972e-09,1.24766541533184e-05
"1839","HBEGF",-2.54132895031761,-6.1035267191474,1.03753214181443e-09,1.26350664230161e-05
"11213","IRAK3",-1.62770582737935,-6.09984745824884,1.06169735542046e-09,1.29293503943104e-05
"84253","GARNL3",-2.1148259319584,-6.09790155262695,1.07469895718612e-09,1.30876839006126e-05
"25804","LSM4",0.840133363449308,6.09768157289914,1.07617848605107e-09,1.31057016031299e-05
"29995","LMCD1",-1.81934209585898,-6.09756757282457,1.07694600325183e-09,1.31150484276007e-05
"8089","YEATS4",0.919553024144598,6.09686198846207,1.08170831045595e-09,1.31730438047326e-05
"2202","EFEMP1",-2.36241135705894,-6.09132358608714,1.11980941606127e-09,1.36370390687942e-05
"81631","MAP1LC3B",-0.481271620492822,-6.09104042475136,1.12179217056345e-09,1.36611850531216e-05
"4223","MEOX2",-2.57419808502598,-6.08920366559429,1.13473690354506e-09,1.38188260113718e-05
"29901","SAC3D1",1.29664423550271,6.08803684326829,1.14303571513349e-09,1.39198889388957e-05
"79660","PPP1R3B",-1.53243981249753,-6.08541993128034,1.16186377931291e-09,1.41491771044726e-05
"119587","CPXM2",-2.51916989211635,-6.08485410589969,1.16597433792356e-09,1.41992354872331e-05
"57332","CBX8",1.35617763253429,6.07081462753912,1.27263021841668e-09,1.54980907998784e-05
"283237","TTC9C",0.690243308452615,6.07063725786219,1.27403671038899e-09,1.55152190591172e-05
"4521","NUDT1",1.18702057322769,6.06721037330037,1.30151030740613e-09,1.58497925235919e-05
"4131","MAP1B",-2.47687987207273,-6.06631478462957,1.30878497079176e-09,1.59383833743021e-05
"4629","MYH11",-5.8792572400326,-6.06500774202097,1.31947296190979e-09,1.60685417301374e-05
"126669","SHE",-1.82197230316467,-6.06128770988123,1.35036032810804e-09,1.64446880756997e-05
"28982","FLVCR1",1.25811432813432,6.06091734243287,1.353473783319e-09,1.64826037332588e-05
"1519","CTSO",-1.15321501986532,-6.06026787621829,1.3589503547965e-09,1.65492974207118e-05
"27309","ZNF330",-0.879823272535791,-6.05202801736622,1.43033584628951e-09,1.74186299361137e-05
"23051","ZHX3",-1.33751774957919,-6.05191070497562,1.43137810795811e-09,1.74313225987138e-05
"57647","DHX37",0.702319541246949,6.04919406809651,1.45572217135837e-09,1.77277846028023e-05
"1841","DTYMK",1.06669846331978,6.0490351436422,1.45715873577976e-09,1.7745279084326e-05
"4897","NRCAM",2.50486846618147,6.04692747979788,1.47634169314124e-09,1.7978889139074e-05
"5394","EXOSC10",0.504719557692659,6.04476865080258,1.49624543837453e-09,1.8221276948525e-05
"100506990","LOC100506990",-1.78117933385137,-6.03949492082363,1.54597379174936e-09,1.88268688359237e-05
"284098","PIGW",1.07562354935251,6.03592376482238,1.58055863821901e-09,1.92480430962311e-05
"219333","USP12",-1.22340481417162,-6.03427690157455,1.59676060900123e-09,1.9445350696417e-05
"550","AUP1",0.862265127964997,6.03299689239182,1.60946511903125e-09,1.96000662195625e-05
"122773","KLHDC1",-1.5807252063275,-6.02801341668204,1.65987274403228e-09,2.02139302768251e-05
"2023","ENO1",1.06846397703942,6.02315129447649,1.71053407469997e-09,2.08308839616962e-05
"158326","FREM1",-2.49760652733677,-6.02310337860744,1.71104075983566e-09,2.08370543732786e-05
"256435","ST6GALNAC3",-1.68101796000878,-6.01964298294363,1.74802188013194e-09,2.12874104562467e-05
"1066","CES1",-2.89289629818768,-6.01559245567267,1.79229971058646e-09,2.18266258755219e-05
"5516","PPP2CB",-0.897583812438564,-6.01546140636476,1.79375035916252e-09,2.18442918738812e-05
"83478","ARHGAP24",-1.7470496234918,-6.00916778770319,1.86478057019541e-09,2.27092977838397e-05
"390916","NUDT19",0.95451277213322,6.00871445909609,1.8700013671221e-09,2.2772876648813e-05
"2873","GPS1",0.607906431683836,6.00610621717569,1.90031723736272e-09,2.31420633166032e-05
"137872","ADHFE1",-2.34214157228907,-6.00406145362184,1.92441808034585e-09,2.34355633824518e-05
"387923","SERP2",-1.88252174172524,-6.00327337187685,1.93378618438947e-09,2.3549648153495e-05
"81839","VANGL1",1.03452326179716,6.00220476274996,1.94655998080411e-09,2.37052074462325e-05
"79891","ZNF671",-1.76971843973801,-6.00164542496673,1.95327885627418e-09,2.3787029911707e-05
"440145","MZT1",0.795713337593364,6.00024565238466,1.97019237870139e-09,2.39930027878255e-05
"2313","FLI1",-1.21539744078771,-5.99764266071126,2.00202464033223e-09,2.43806560699659e-05
"790","CAD",0.99224641054424,5.99600457306645,2.02231328063457e-09,2.46277311315678e-05
"27254","CSDC2",-2.34931434400914,-5.9959093941163,2.02349826306683e-09,2.46421618476279e-05
"1138","CHRNA5",1.39271273837128,5.99576327678114,2.02531874728584e-09,2.4664331704447e-05
"7381","UQCRB",-0.70322337489854,-5.99421114822306,2.0447555711586e-09,2.49010333455694e-05
"401152","C4orf3",-0.9121011346683,-5.99358293890884,2.05267399605264e-09,2.49974639239291e-05
"55131","RBM28",0.77956639612971,5.99294014500222,2.06080717617253e-09,2.50965097914291e-05
"85450","ITPRIP",-1.32248447014157,-5.99034419045626,2.09397401811528e-09,2.55004155926079e-05
"4692","NDN",-1.87109758378933,-5.98964807280228,2.10295592107044e-09,2.56097972067958e-05
"219988","PATL1",0.745179994501526,5.98943073627927,2.10576786232928e-09,2.5644041027446e-05
"1717","DHCR7",1.70884723498728,5.98657554078219,2.14305080222328e-09,2.60980726694752e-05
"114822","RHPN1",1.94237295544408,5.98336597086544,2.18572902997734e-09,2.66178081270641e-05
"9586","CREB5",-2.25731006227367,-5.98332653318103,2.18625855483902e-09,2.66242566808296e-05
"54893","MTMR10",-1.01545997166117,-5.98036329726693,2.2264050362516e-09,2.7113160531472e-05
"29950","SERTAD1",-1.43036105862459,-5.97921990174484,2.24208721497458e-09,2.73041381039604e-05
"55341","LSG1",0.717957364939173,5.97811118212423,2.2573965272287e-09,2.74905749085911e-05
"1959","EGR2",-1.99553246689028,-5.97672540244545,2.27667473773795e-09,2.77253449561728e-05
"58985","IL22RA1",3.06250908595572,5.97639697911853,2.28126703749443e-09,2.77812699826071e-05
"1028","CDKN1C",-1.58151946609757,-5.97294534443658,2.3300798047108e-09,2.83757118617682e-05
"22849","CPEB3",-1.3242219195816,-5.97234581946025,2.33866131340338e-09,2.84802174746264e-05
"7203","CCT3",0.63523179890019,5.9719956820759,2.34368735767908e-09,2.85414246418158e-05
"7220","TRPC1",-1.91348181469349,-5.97161731918909,2.34913039221623e-09,2.86077099164093e-05
"10668","CGRRF1",-0.747744916900692,-5.97071688670484,2.36213335549952e-09,2.87660600032732e-05
"4781","NFIB",-1.82474763322258,-5.97041842381772,2.36645884738529e-09,2.88187358434581e-05
"9094","UNC119",0.890287897110928,5.96919542390681,2.38426396767775e-09,2.90355665983796e-05
"10238","DCAF7",0.537446622282254,5.96497095538901,2.4467756076556e-09,2.97968333500299e-05
"49856","WRAP73",0.883988316927515,5.96463641653357,2.45179360487153e-09,2.98579425201255e-05
"22927","HABP4",-1.51685937674565,-5.96329549849655,2.47200783027842e-09,3.01041113571306e-05
"4882","NPR2",-1.59631107138894,-5.96328380751544,2.47218478262014e-09,3.0106266282748e-05
"90993","CREB3L1",-1.70943501091695,-5.95760731737711,2.55957630646049e-09,3.11705202600758e-05
"9644","SH3PXD2A",-0.963298223642549,-5.95689976068704,2.57067805713404e-09,3.13057173797783e-05
"1052","CEBPD",-1.59174308786539,-5.95499350109239,2.60082165516952e-09,3.16728061166545e-05
"283417","DPY19L2",-2.09738888944671,-5.95463020723913,2.60660533023691e-09,3.17432397116251e-05
"124808","CCDC43",0.818243048694911,5.95460249510297,2.60704702408315e-09,3.17486186592846e-05
"5557","PRIM1",1.39782968027795,5.95236473170293,2.64295555827263e-09,3.21859127886441e-05
"4776","NFATC4",-1.82085127471726,-5.94990311585759,2.68301256734732e-09,3.26737270451557e-05
"3609","ILF3",0.573279293469266,5.94903531007398,2.6972745332188e-09,3.28474092655385e-05
"9338","TCEAL1",-1.44143747249385,-5.94829352307113,2.70952394560061e-09,3.29965826095243e-05
"4616","GADD45B",-1.89978694888875,-5.94827018983607,2.70991013375802e-09,3.30012856089052e-05
"55638","SYBU",-2.50849232799654,-5.94362737113592,2.78782942394874e-09,3.39501867248478e-05
"51715","RAB23",-1.82634316776452,-5.94357684176243,2.78868933272424e-09,3.39606586939157e-05
"651746","ANKRD33B",-2.01780239733923,-5.94150105591576,2.82423918030995e-09,3.43935847378146e-05
"8418","CMAHP",-1.63257992823388,-5.94045040030208,2.84240050151328e-09,3.46147533074287e-05
"4524","MTHFR",-1.04557937756383,-5.93612171830755,2.91843169371439e-09,3.55406611660539e-05
"11098","PRSS23",-1.57538247295858,-5.93543015378414,2.9307607448952e-09,3.56908043513338e-05
"259217","HSPA12A",-1.95970254756516,-5.93500315788535,2.93839843715993e-09,3.57838161677337e-05
"23460","ABCA6",-2.37547495456737,-5.93497142220291,2.93896686768388e-09,3.57907385146543e-05
"286827","TRIM59",1.37517508013614,5.92947451317106,3.03905676962868e-09,3.7009633340538e-05
"10009","ZBTB33",0.982698141143218,5.92585110684279,3.10683997950105e-09,3.78350972703638e-05
"353322","ANKRD37",-1.3391570085576,-5.92501613241244,3.1226673303198e-09,3.80278427486345e-05
"79728","PALB2",1.01123397069852,5.91906945891404,3.23768217862004e-09,3.94284935712348e-05
"148741","ANKRD35",-1.9873972212789,-5.91840483484518,3.25079009950993e-09,3.95881218318319e-05
"11007","CCDC85B",-1.10139154225236,-5.91802389878691,3.25832631627085e-09,3.96798978795464e-05
"785","CACNB4",-2.75864679865808,-5.91628260607359,3.29299217315446e-09,4.0102058684675e-05
"225689","MAPK15",2.45954672851125,5.91445573110249,3.32974774584273e-09,4.05496680488727e-05
"2012","EMP1",-2.13771828862825,-5.91429699604954,3.33296018925323e-09,4.05887891847258e-05
"3704","ITPA",0.691941311544566,5.91098402615448,3.40070014162254e-09,4.14137263246793e-05
"26154","ABCA12",3.40313366027278,5.90814676963002,3.45977715117234e-09,4.21331661469768e-05
"51299","NRN1",-2.41656977008658,-5.907094119107,3.48194842952146e-09,4.24031679747123e-05
"127602","DNAH14",1.57938042746646,5.90699121763609,3.484123181477e-09,4.24296521040269e-05
"90525","SHF",-1.43212342578973,-5.90551550602534,3.51545717280533e-09,4.28112374504232e-05
"54962","TIPIN",0.950366155344506,5.90253439868046,3.57959450026823e-09,4.35923018242665e-05
"2118","ETV4",2.27956835048971,5.8998292622007,3.63877923593161e-09,4.43130535351751e-05
"80709","AKNA",-1.23738020396605,-5.89952662513215,3.64545947455417e-09,4.43944054811207e-05
"5066","PAM",-1.24491487185679,-5.89476981869824,3.7520403700183e-09,4.56923476260829e-05
"254359","ZDHHC24",0.966435370919846,5.88413279764119,4.00146465446868e-09,4.87298365621196e-05
"114884","OSBPL10",-1.79293736922851,-5.88328361874432,4.02205822577844e-09,4.89806250735299e-05
"114548","NLRP3",-1.66006327276648,-5.88168257843424,4.06116626226103e-09,4.94568827418148e-05
"8082","SSPN",-1.67053214018127,-5.88049633247737,4.09038071444604e-09,4.98126563405239e-05
"126","ADH1C",-3.43333398137046,-5.87977744326851,4.10818469882039e-09,5.00294732622347e-05
"24140","FTSJ1",0.783179213996004,5.87860273094902,4.13744002524753e-09,5.03857446274645e-05
"3625","INHBB",-1.70709142160072,-5.87421447950363,4.24853030314114e-09,5.17386020316528e-05
"79019","CENPM",2.39329515057559,5.87418833988532,4.24920065684593e-09,5.17467655990698e-05
"64077","LHPP",-0.824624941919143,-5.87029185282288,4.350286408747e-09,5.29777878857209e-05
"9122","SLC16A4",-1.94568891826322,-5.869135154546,4.38074224599507e-09,5.3348679071728e-05
"51256","TBC1D7",1.2114270450713,5.86602716008389,4.46360712111673e-09,5.43578075209595e-05
"408","ARRB1",-1.40266169438661,-5.864902547459,4.49396560192822e-09,5.47275131002819e-05
"7184","HSP90B1",0.66458318885695,5.86390773815466,4.52098750623121e-09,5.50565858508836e-05
"2037","EPB41L2",-1.47279945141877,-5.86375357954375,4.5251890257664e-09,5.51077519557833e-05
"9636","ISG15",1.78171754722137,5.85672493927333,4.72084038495201e-09,5.74903942079455e-05
